userID	tagID
4003	154
2100	2684
4848	154
623	154
4570	2686
1256	27
1952	2687
1895	27
3616	154
2057	744
900	744
4850	850
4851	850
3360	32
4748	27
4305	2690
4097	27
3634	154
4852	154
3638	154
3854	744
4853	2693
3982	2677
2790	2694
1225	32
1743	32
4854	71
4855	718
4856	2698
2774	2700
3063	718
4858	2698
4860	71
4862	2698
333	2707
988	2708
4864	718
2802	718
4865	2707
1490	718
147	71
4866	718
4867	2684
4868	2710
4869	2700
841	2698
3086	2700
4872	2716
413	2713
3603	718
1285	109
3228	718
4467	2698
4874	718
4777	2698
4875	97
4876	84
4077	2722
2442	144
4409	97
4878	97
3799	2723
4880	97
4859	2725
4881	2432
4883	98
1072	144
4753	449
4884	59
3157	172
2805	97
3595	2734
3577	779
3778	449
2478	77
4119	97
4210	2737
3385	144
1083	436
4897	366
4898	277
3787	425
3358	2748
4899	2750
3804	144
3633	1664
4900	1528
4901	2748
4025	1528
3413	1664
2320	2755
4903	1664
329	425
2245	2598
2465	1528
217	277
3663	2747
4904	1189
3436	277
4905	1009
2681	277
271	2760
1397	2286
1502	303
679	1664
1805	2761
4909	2767
4910	2768
4911	277
1740	1664
3386	2748
4912	265
3472	1664
4913	1664
4185	2761
4914	2747
4448	366
4915	425
81	436
1151	1542
3865	851
3734	911
4439	2771
2308	1262
4367	623
4405	735
3310	2772
4916	525
3707	2775
1561	2775
2298	73
2568	1262
3347	1262
3347	171
4917	2772
3414	2772
4919	623
1247	1262
3149	1262
3528	623
3141	946
4920	2782
1459	109
4508	2784
52	2785
4921	65
4922	2786
1353	623
157	1262
426	1262
4844	623
3099	946
4889	109
4924	2782
4925	145
4259	145
4606	2790
4812	2790
3175	1262
2771	2792
4639	225
2289	145
4085	2790
4927	145
3967	2795
3896	2792
3187	1262
4929	145
4021	145
4930	2798
3517	145
3811	145
4933	1262
4934	534
4935	2802
730	1262
4823	2104
4103	2027
3204	1262
4864	2792
4282	145
4936	2800
1874	2800
1348	2801
2803	145
2146	901
767	145
223	2790
1353	2809
4937	2104
4939	1262
4940	2812
2691	2813
4941	2104
2256	1060
4944	510
4801	2104
3576	2809
2825	2792
3092	2792
3924	2792
2712	1262
4661	2802
4651	2800
617	2792
4946	2821
3546	2823
4947	2821
1108	1541
3401	2827
3182	2828
4949	85
4951	404
2776	2829
4733	1262
3190	1564
4198	2830
4409	2827
4952	1628
4953	1628
4955	2091
4956	2834
2018	2008
3657	2508
4957	2008
179	2508
4427	2273
2641	225
1876	984
255	1628
2038	85
3576	623
3486	458
4959	85
3682	984
4960	984
2716	85
4961	1628
4962	2331
3864	2785
4964	2008
3734	60
4965	2842
4895	2827
4966	2008
1115	623
2617	60
4968	60
4969	984
106	984
1330	2829
550	2008
518	404
3307	2273
3403	97
2312	2851
4973	42
3364	42
4975	2853
4976	431
2322	97
4977	97
4978	42
3796	437
293	431
746	42
3330	437
1489	535
4980	42
3518	2858
175	42
4502	42
1372	0
3815	42
4534	937
2147	1227
1684	294
156	72
4983	2850
780	2865
235	437
1092	42
3576	2870
1945	2874
4989	2858
4990	2875
1144	42
4993	2858
1986	437
3998	2877
1541	431
4655	97
529	2874
3745	1557
2298	961
4680	2882
4995	1462
3245	264
3249	805
4996	961
3418	264
4998	805
1370	805
368	2169
4999	961
262	1387
5001	1462
5002	1160
5003	1462
361	264
1403	24
5005	2890
4702	2891
2924	1462
5007	228
5008	2892
3724	1462
2262	2882
3106	1462
4742	2896
3297	805
4189	2898
5011	264
2201	166
3783	2900
5013	2901
4951	263
5014	263
3364	1456
2797	166
737	425
3841	2900
4865	438
5015	2906
572	166
969	2907
2980	2908
4289	342
3759	2900
3339	2907
4466	59
3000	2912
5018	1456
5019	2906
1946	425
5020	2906
5021	263
1752	263
5022	117
5023	755
3626	2019
427	32
5025	166
3321	45
3796	97
1367	166
5027	2495
5028	2920
5029	97
918	2920
295	2495
1668	598
1961	97
326	2928
2697	766
2705	240
3282	97
5036	2917
2082	97
3723	97
5038	97
3877	2936
4947	510
2837	33
5039	510
5040	166
2389	97
2739	1353
1715	755
1112	2002
5041	150
1544	755
2725	32
1050	2917
4783	2939
5042	2940
4291	370
5043	626
4990	1356
5044	267
4039	267
2101	244
5046	506
3996	2946
5048	2940
5049	96
5050	2946
1895	2939
5052	438
5053	267
1133	897
5054	244
2127	267
3624	506
2407	267
5056	897
434	2939
5059	267
3320	2940
5060	2946
4134	244
5062	244
5063	2946
2369	2954
5064	2955
909	169
5065	2957
3550	2958
5066	2959
3041	1162
5067	2954
5068	2955
2241	2920
865	624
5069	2966
189	2920
1683	2967
148	2920
1397	858
274	96
2037	1162
4942	2967
5070	281
3221	2920
2902	169
2026	1162
2049	1162
5072	96
2485	2958
2361	2955
5073	2954
3599	1757
3169	96
1299	87
5074	2920
3606	1757
626	379
3614	1757
5075	2973
4191	2966
5076	2955
5077	2955
1260	1162
101	751
4588	1628
5079	2976
5081	79
2911	89
2826	89
5082	2981
3232	2982
5073	77
4728	2985
1107	45
2843	2981
1039	2981
5085	2987
1445	84
5086	488
1020	2989
5087	79
3703	2985
2292	83
2391	2985
2390	84
5090	83
3181	42
2786	2981
3029	91
3060	88
4972	42
4458	80
1186	770
5092	79
2582	2989
2429	1628
1067	87
5093	373
5094	3001
3351	3002
5096	404
4764	242
5099	3004
2462	3005
293	3001
4315	242
5100	1328
2677	1098
300	920
1469	404
1523	404
311	225
5101	404
3911	242
965	791
874	3004
3162	3004
4181	101
2401	920
5102	791
3754	0
4328	225
4211	555
3760	0
4513	225
1726	242
2650	3009
2632	758
4300	3011
4491	885
5104	3013
2306	758
5105	3014
4091	3016
3320	3011
792	3020
5062	885
2674	885
1461	3024
5108	3026
1277	3027
1613	3028
4768	3016
374	3029
4755	3011
1803	3031
324	3029
1090	3029
1264	758
4106	885
5113	3035
4540	3036
4578	2800
5114	2107
4159	758
4512	3026
5116	885
2529	758
1888	998
3611	1764
5118	885
5119	3039
4342	758
2694	273
5122	277
5123	277
4107	2028
5006	1403
4339	277
5125	277
4892	474
5128	122
3731	277
630	3042
4442	2282
5129	277
4450	277
3611	277
3953	285
5130	277
13	273
91	285
1007	278
3502	277
520	277
2221	276
2550	124
526	273
4672	122
5132	273
2226	273
5134	277
5135	273
3321	144
2152	277
4879	144
3644	4
3821	156
3275	156
4142	842
5138	929
5139	718
5140	200
3383	200
5142	718
5143	200
4329	92
5144	352
2490	294
64	352
625	2048
3341	27
3548	92
5040	3061
5148	200
4895	3064
4730	200
2742	200
5149	200
5150	156
1048	3065
463	352
5151	200
5152	718
5156	718
5159	3070
497	235
5160	718
4520	842
4639	200
4638	3061
5162	200
3803	92
5163	200
5164	718
3060	92
5165	294
2304	997
5166	235
3514	3073
2324	718
793	200
5167	929
5168	156
5169	929
1379	3061
5171	1820
3146	221
5173	168
5012	438
3243	87
3129	87
5174	95
5175	95
4031	1820
2450	449
4752	60
1669	3080
5179	2331
1389	525
3579	904
5180	3085
5181	996
5182	95
5183	3085
2093	220
5184	449
1853	95
3341	2573
3586	87
1106	95
5190	3089
1153	95
5191	3090
2394	3091
2347	2145
5193	3093
3918	3094
5194	2219
2893	2219
2896	2219
3539	2027
2040	27
2990	3096
414	3098
4838	644
4005	2219
5199	2219
2836	73
1859	2027
3608	294
5200	2219
5049	1766
5202	3094
2397	2027
5203	3108
5204	2027
1434	3109
1974	92
5205	2027
5206	3110
1635	14
5207	2219
5208	2219
4899	3112
4748	3096
2449	294
4088	3115
5209	2027
4373	3094
4817	3094
2760	1351
4981	3118
4425	3120
5212	14
4073	267
3354	522
4197	3121
3505	3122
5214	3123
5215	3124
5216	3122
3967	32
2890	522
3246	2527
4021	3125
5217	647
5218	914
3363	292
4088	267
2966	3122
3711	3124
734	522
5221	292
1235	200
2637	169
854	3122
5223	3130
289	294
5224	3131
1677	3122
817	200
5225	3132
1770	200
183	294
5226	3122
1876	200
5228	294
3857	200
2692	3125
5232	294
5233	1689
5234	522
5235	294
5236	3122
4708	267
2940	522
3726	267
5240	200
4058	522
4353	522
5241	267
1892	294
5242	292
5243	292
4888	3138
2697	3139
2083	3140
3223	3138
4616	3142
4112	3138
3827	1129
2481	3143
4149	3145
3382	587
5244	3147
2266	3148
4835	3149
4619	240
2089	3138
5245	3138
5246	510
1791	3150
3769	3152
5250	3140
702	3157
5251	2684
2624	3160
1259	3149
3240	587
3054	117
5252	901
5253	117
2630	3139
2784	3164
4229	292
788	3147
1998	1843
4978	3152
3411	3140
4931	515
5254	3149
5255	46
5256	3166
2979	3167
4360	3167
5258	33
5259	33
3601	3168
4946	510
3866	199
4784	1273
5262	3171
1791	3166
5263	46
5264	1273
5265	199
941	199
5266	1909
20	3166
5268	3166
1010	199
43	3166
1134	199
5088	84
5269	199
5270	199
3745	3168
2952	2084
3398	3177
3181	199
3969	33
795	2018
3639	3168
4308	3184
2671	3168
2246	3171
5275	3168
1802	3167
3240	2815
4898	37
3505	36
5167	3191
2329	38
2585	29
2876	3196
5176	53
213	37
2803	29
3155	42
1904	33
802	49
1499	38
5277	53
3536	3198
1698	38
5001	38
249	40
5279	29
5280	37
842	29
1092	38
2688	31
4540	525
2501	29
5138	3191
1919	40
5080	3201
5281	41
2984	44
2383	50
5282	38
2404	38
3684	50
5283	28
5284	3207
5285	3208
5182	3209
5281	814
69	3212
5286	0
5287	929
4042	5
2944	814
4004	814
463	150
696	3212
649	5
113	3212
4600	3212
1897	5
5290	1683
1013	144
135	3207
5116	5
2940	5
2046	150
1296	3208
64	150
5291	5
2301	144
3061	5
3705	5
3175	5
3809	33
2962	288
5292	71
2420	138
3320	1683
2968	5
5293	150
4825	5
1370	3212
5294	814
5295	929
2539	3219
2552	27
4238	27
2442	45
5298	27
1189	27
4819	70
5299	27
579	3219
5300	3219
1072	45
5254	27
975	547
1469	70
5304	3224
3592	27
2903	27
4942	27
3167	547
5306	27
3294	242
5308	547
5309	553
4190	70
86	3223
1040	70
3303	70
1958	3229
5311	3230
2598	3231
5313	3230
2906	3233
2913	1307
2264	3233
5314	3234
63	3229
5316	3229
5317	3235
3302	154
5154	929
5290	3238
5319	3230
475	3233
4686	3233
5320	3241
5025	3242
3065	3230
2957	3229
3248	3229
2583	2049
1230	3233
5324	154
5325	3233
951	2048
819	3230
1612	1422
5326	3242
416	3234
354	929
5327	929
1884	1096
2030	626
3756	3249
4467	235
1728	3260
1479	744
5331	626
1482	744
1596	744
35	744
519	242
945	744
3626	1770
4275	3263
2855	744
4101	342
4862	1011
5334	744
4822	3265
5337	3269
2224	277
5338	168
5339	277
3401	506
4458	2812
743	3277
5341	1614
1398	3284
5346	3286
2498	277
2502	3289
4888	3290
4908	277
2261	795
3290	277
5347	795
2917	3166
3951	277
2029	117
2820	294
1838	171
2402	478
2911	294
5350	171
5351	171
3270	87
2536	3305
4567	805
1716	171
1039	478
5354	171
23	3307
5355	2637
1551	294
3014	478
5357	436
939	839
1053	1978
5358	478
5359	171
611	478
5360	171
1174	171
4984	436
4403	341
3400	171
2750	839
5363	171
3061	2637
5365	999
3366	171
1233	3314
5366	265
2003	87
5367	3315
5368	33
428	3318
3190	45
3807	1621
2230	3320
4367	728
5370	3318
2450	3318
5371	1253
4413	2018
4416	33
323	97
2351	235
5232	235
3378	3332
5376	929
4294	3318
4657	929
5191	145
2627	2167
4492	3336
5377	877
2061	169
1364	588
3564	172
5107	3341
5379	169
5380	542
5381	3342
213	588
300	2167
299	588
270	576
678	588
1625	588
1391	588
3160	2167
3577	164
3266	73
4944	877
4986	73
3089	164
4379	73
5386	73
2711	588
2367	588
3622	73
1857	877
3763	877
5018	3132
2935	73
5387	588
5200	576
1729	172
3548	172
1508	1638
5389	3358
2688	1092
1928	3359
2505	3359
3859	29
2506	3361
2915	3359
4512	3362
4993	3358
3271	3359
3272	3363
5391	24
5349	3359
3694	154
5393	24
5394	18
5394	24
4471	24
5395	29
5396	24
694	3359
114	3359
5397	1092
5399	2892
4850	3359
133	3359
411	3359
3040	24
5401	788
3971	30
5402	3358
738	489
5404	154
5380	1092
2885	788
4768	3366
2212	124
956	3359
2693	1333
4437	3372
5408	3374
1578	4
1865	3377
1307	1333
3895	3381
5410	3382
5411	3383
5412	3387
4839	3389
5413	294
126	3390
5414	3388
2509	3388
2401	3392
2606	3394
3454	3388
3482	779
2255	3395
3472	3388
5084	3398
5418	106
5190	779
1740	3388
4255	779
2368	779
3865	106
1541	3393
1308	3395
3390	3388
2944	106
4000	3400
4473	3387
930	3388
5420	3395
1168	335
3618	73
5422	3388
2622	1009
3872	3388
4401	3388
1517	3387
3741	3406
3239	3393
3311	779
3884	3051
2625	3394
2772	1858
4641	3393
5423	87
5369	245
2755	335
3805	3395
4331	3410
5424	245
5425	779
4605	335
3051	3395
2867	106
5426	2167
4270	36
2037	49
4341	70
5113	20
5427	3413
3281	1273
3826	2167
5385	97
2713	97
5428	169
2049	49
1292	20
4161	2070
66	31
3951	169
1153	49
5433	3413
3548	294
1816	97
1451	97
4476	3423
5434	2167
648	36
5437	97
110	49
1255	49
513	3429
5438	169
1326	31
1555	97
522	3430
2446	49
3365	97
3529	20
1373	20
809	169
1210	49
5442	145
5443	3438
5444	2700
4678	3440
4198	2091
4813	3438
4953	261
1188	3442
3902	54
5210	1260
5448	3444
5449	3446
5450	2700
5451	2091
5295	626
3846	2705
2885	534
995	3449
3437	2642
1089	3451
771	1752
597	3438
968	3452
3571	604
5452	2642
2250	152
3913	3453
5454	3455
2824	3453
5456	174
5457	3455
5458	534
3753	3446
5459	3438
2829	2700
5460	3455
5116	3455
2936	152
5461	3453
4324	3453
3227	2700
5462	3440
2928	604
4812	555
4225	555
3039	693
4676	122
2448	150
3148	791
3038	3466
5464	3467
1902	693
4883	693
2674	693
2672	3001
229	693
5467	3478
5468	150
5120	3467
5374	1253
5471	693
5472	3478
3453	1992
5474	109
2273	169
5208	576
5476	500
4481	547
2318	3494
5477	3495
4092	3496
5478	3495
3071	2249
4488	3496
4825	3495
2586	576
4934	277
4713	600
5371	3491
5479	3491
984	3491
5480	3491
5481	718
5482	60
5483	3491
5484	3491
5485	1046
5487	3491
5488	3491
5490	500
369	3491
3209	3500
1386	240
321	1046
5492	3502
5493	3491
874	60
2347	169
1916	2795
5008	264
2893	576
4649	3500
1919	3494
2911	547
5496	1134
1986	1046
2914	3491
3545	1134
5497	500
5498	3507
5244	3495
3729	3500
2840	500
2861	421
3854	421
330	73
5500	3510
5334	421
2249	3512
156	3515
5502	421
3475	154
3279	3518
2702	421
4056	3510
2363	73
2718	531
4893	421
4350	65
5124	273
2707	85
5507	717
3460	480
3164	701
5121	273
3721	65
5183	65
5508	3522
1574	65
5039	2359
5510	480
5146	65
4668	3522
905	2359
5513	717
3146	65
3395	480
4074	65
5514	717
3038	352
1993	65
4831	351
5515	2359
5301	701
3309	242
5207	3528
428	2005
5164	431
3806	3201
5519	3529
3062	45
3364	3201
5521	2005
4090	3528
3257	3531
4233	235
5522	3532
3530	169
5223	3201
2882	97
441	164
1073	97
190	294
301	3538
4755	431
5526	3531
321	97
2808	97
1089	169
5527	169
4986	431
4379	97
2360	169
5528	3538
5386	431
2263	3531
5529	464
1833	3544
5530	464
2605	3547
5231	267
2998	3547
2382	45
4123	3377
2532	464
630	3550
3948	1956
1406	80
5532	45
465	3377
1016	80
1599	3555
1019	80
477	1515
2559	464
5534	464
5535	1956
5536	267
3528	1515
5538	3377
1337	3544
1248	164
5539	45
3253	3561
5540	3562
5541	464
2018	3545
2006	1621
576	45
4461	3544
3260	3547
3369	3544
432	1956
3314	3569
5543	3572
4367	3573
5169	586
5545	643
5546	3576
2330	3577
2970	152
2583	643
2457	1870
290	3573
667	941
3425	32
1498	3573
5178	643
3210	643
202	216
1358	3586
2477	643
5550	3572
2910	643
3781	2530
1752	3590
2171	2647
1122	941
2026	299
5557	3596
4959	576
2516	2149
2049	299
3864	3601
2724	2149
1102	2005
1546	3603
1551	862
104	3601
5561	3604
1516	3601
907	1269
5562	3606
1592	530
4480	3595
3505	874
2443	299
2306	862
4021	526
3362	2630
5563	2005
3640	299
2688	1319
5564	150
2495	3618
5565	286
5566	3622
2383	846
4835	744
2026	379
5567	2005
5569	3622
2049	379
5408	577
5392	3627
4636	1319
5241	150
5571	881
1255	3632
5572	3633
701	150
5573	2008
123	379
120	379
1486	3622
3356	74
5575	3627
2443	3632
3242	3633
5577	2005
5578	150
3041	379
1996	286
5324	3647
859	526
5580	145
3567	76
304	1784
4859	3654
5035	3647
4566	3659
3729	3647
3441	3660
4779	12
2700	3664
4659	782
5585	2412
2037	1470
1916	32
5586	352
3166	1902
1987	2412
5308	3673
883	32
687	352
5592	352
5593	2412
3786	3678
5439	1902
5594	468
798	2716
5595	3679
742	215
1995	1470
2141	2412
3848	469
1210	1470
764	1470
4050	3390
2828	3686
4160	393
1420	3688
5599	27
5600	846
5309	3691
3498	263
1881	3693
1047	3686
3957	3686
2285	263
2849	846
3509	807
5607	229
2415	3686
3809	177
2975	3686
4092	846
3249	27
1480	571
1741	3703
2502	3704
4705	27
2924	169
2990	571
3165	3042
5016	2909
4385	3705
2913	169
5609	574
1853	3707
4707	941
3490	587
5611	169
3391	3712
4345	169
4451	572
5041	169
5613	445
1060	3715
698	169
1254	445
4072	169
552	572
1326	3717
524	3718
3241	472
5270	888
4792	571
5534	228
5339	572
3181	572
5616	576
5617	445
3833	3721
5618	85
3789	3721
3412	3724
2139	85
2880	85
4315	2783
338	85
4768	534
2146	2548
976	3721
5622	3721
1388	3730
1388	87
4360	3731
3759	3721
4108	87
3757	3721
3728	85
1298	3721
3273	33
3869	679
5331	2783
5202	3731
2473	3737
1913	161
4551	2087
2989	194
2602	2829
4701	3741
3221	3742
3990	3745
2611	24
5626	3745
1938	3748
82	2087
2618	626
1750	2087
1508	3741
4043	3752
3616	194
687	3748
5630	116
540	2087
1818	3737
5632	626
5633	2087
5634	3756
5635	24
1019	1909
5592	3748
4522	24
4082	3765
2414	3748
5619	3766
4585	116
2753	2087
5639	3767
2309	117
2304	77
3065	2087
5640	117
4423	161
5643	495
4458	1909
4458	3745
2669	1909
3197	275
5647	3219
918	3219
1739	3219
4049	3774
5455	3219
3096	3774
3676	3775
4361	261
3859	3774
3575	309
4551	3219
5649	3219
2363	3219
5652	3778
5654	3774
5356	341
5267	156
4013	1274
5655	1029
5656	154
1953	1029
4478	225
5398	225
3239	3219
4746	3774
3805	154
5368	3774
3709	261
3319	3774
5219	42
3898	3219
5657	1029
3254	3774
5658	154
4615	3789
3476	459
3722	607
2983	607
5659	610
2900	619
4783	117
5230	3790
5660	610
2826	610
3941	1353
5662	615
5663	610
3730	3793
4271	117
1729	617
1404	459
1816	73
3501	459
4791	3798
5667	615
3503	3803
615	3804
4226	3806
2292	117
3550	1353
5578	619
2658	612
4711	615
3513	459
3325	73
2942	265
3832	3815
2108	2957
1545	3818
1547	3820
97	3822
5674	3824
5532	144
704	3815
4877	265
3630	518
1339	3836
2325	3838
787	0
5521	1832
1366	3824
994	3836
5000	0
5685	3820
3911	3819
2094	3819
5687	2957
4322	301
2941	265
2830	3851
3092	3851
2712	30
627	3852
5318	169
5690	3854
3300	156
638	301
928	301
1121	92
1731	862
5691	301
1821	73
4018	862
4877	294
4321	301
5696	2362
3704	3862
3059	294
3242	12
2308	3863
3249	1050
4643	294
5697	1391
5698	1391
5700	3869
665	1391
5701	1391
5702	1187
1877	1391
5703	3875
5686	3862
3987	3863
3595	1706
2043	138
5114	1187
2551	3881
4640	3883
4101	256
5706	44
2328	1807
1243	256
5379	90
5273	2084
1084	90
5110	3883
5227	3886
5708	3888
4989	3358
4947	2359
3167	1462
3235	256
3238	256
1415	256
1028	1462
3483	109
2915	301
3485	3900
5185	370
5716	3902
5717	3903
2121	3904
5718	3904
1753	3906
4970	3901
1609	949
5089	3909
2959	3900
5721	97
221	500
3664	2009
140	379
5502	744
842	850
5722	500
5346	3917
2017	500
5723	334
2844	3918
21	120
46	24
5506	3921
624	106
3295	106
1112	2243
4539	3748
5724	1078
5612	370
5249	1202
5726	3922
1485	408
2744	3923
5512	106
1721	1202
5579	769
3146	3925
4479	39
2560	229
5728	946
4275	3928
4688	229
5730	946
5731	3929
4495	3931
2571	3929
4097	946
5732	946
793	3933
1183	32
2636	3929
5735	946
4425	3938
749	3924
432	769
5736	3929
3801	3933
1211	3741
144	769
1469	39
4905	3941
3158	3318
1218	3942
5737	2000
2345	3943
776	946
874	946
1832	82
2922	946
5741	293
3100	946
5233	3929
4549	3946
5742	717
3754	3949
4360	3950
2502	3951
4723	336
5743	3953
4840	3954
2913	3955
2714	3957
5627	1151
5651	3958
1302	33
5745	3960
4742	3961
1583	3962
1637	504
5746	3946
1779	3949
5747	717
4009	2236
1452	3946
5749	3966
1642	504
4573	3949
615	3969
2132	3949
2434	504
4794	42
5750	3955
4267	459
2562	257
4407	96
5751	33
742	257
2598	640
5752	1446
3163	3198
4142	3977
5753	3980
2820	3981
5073	3981
3462	3982
2996	374
5754	138
5756	374
1402	374
1543	138
5188	374
652	138
5692	1446
844	374
1551	3981
519	138
903	138
3407	2749
1084	138
5758	1443
2447	3995
5759	39
3328	1446
3257	374
1659	137
5760	73
2600	717
5761	121
5080	3998
5762	3999
5128	4001
4561	717
2539	4003
5765	245
1037	4004
1638	4005
5767	4009
3125	1000
5770	4007
3982	294
3644	43
3260	1575
5517	717
248	245
3094	535
5774	4025
2607	457
3087	4026
3718	4026
5570	3627
3492	525
5286	4029
3295	850
5775	4032
5776	4032
5777	259
5778	105
1164	535
5779	4026
493	4032
1330	457
1178	4035
1326	850
3621	4036
1602	850
3121	4039
3399	263
5782	259
2755	525
5783	4032
4230	4032
4778	259
2869	4042
5784	4043
335	3627
576	717
5786	3627
1343	535
3367	4044
2146	4045
5345	3627
5788	4026
3752	101
3164	2383
4437	4050
5790	2383
2095	4050
5045	4053
4840	101
5496	2383
3004	4048
3299	2383
2121	1110
1119	0
1039	2383
5747	2383
4571	2383
1640	1110
21	4050
5793	30
1055	4048
1017	1769
1134	2383
1607	4050
476	4048
5794	4050
5795	2383
2625	4048
5797	2383
3059	88
2656	1110
4626	4053
5798	4048
576	2383
343	2383
5800	101
5801	1769
5803	1110
4273	887
2128	150
3175	4058
5804	4059
5805	887
5806	120
5810	120
5812	23
3133	275
5814	1497
5669	4061
2966	4065
3252	1497
5816	430
1336	887
1190	120
5221	151
1196	728
1276	275
5817	4068
5699	4070
5278	53
3908	887
827	53
568	53
5819	120
5821	4071
1263	92
2690	151
3218	150
5033	3659
3754	887
5137	1148
5822	4075
4961	4061
5823	1116
2615	4058
5826	4082
5827	887
5829	805
5555	728
4473	120
5792	4048
934	2027
1717	887
649	4058
3096	765
3859	765
3596	1068
5830	301
3759	765
5831	3315
4351	1033
4589	4090
5833	301
5307	2292
3110	301
5834	1033
5835	333
5744	504
5836	4092
1648	301
5838	4094
5051	1
1688	1033
1130	765
1553	504
5839	623
3016	2292
5840	4098
709	138
478	2292
156	765
922	301
4746	4099
4746	765
3782	765
2290	301
5841	1033
2749	301
3708	1029
3648	765
982	4103
4201	366
3799	765
5843	267
5845	765
992	1033
1201	301
341	1033
3845	765
3845	4099
4936	2292
3801	765
4715	1068
391	609
3850	765
147	765
2473	4106
4989	292
2084	4106
3779	4108
5505	4106
1856	3836
5847	4106
3007	4106
5394	4110
5848	4106
1818	4106
3118	4106
704	4106
1826	4106
5853	3836
3029	4106
3134	4124
1227	267
3792	4108
4229	2115
5855	4106
1074	267
976	4129
833	449
836	449
5857	4108
5821	2167
2809	4132
5080	4134
5860	4133
2820	172
2358	699
2358	172
3474	4135
3386	190
2269	699
1890	190
3771	157
1514	3836
896	172
3872	4133
4877	4132
2131	267
3060	172
2755	1362
3364	4134
5057	4133
2304	92
3516	4135
1367	4135
5864	4133
5865	4148
2463	172
4612	4133
3328	288
563	4133
341	157
2766	920
3078	288
1829	4152
1087	267
3911	288
5866	288
381	4134
2650	699
2776	2981
5867	4145
4672	2282
5780	4154
5870	4156
5871	4159
3667	4156
4642	4161
5449	4156
4693	4164
1494	4167
5699	0
3436	4156
5872	4156
5873	107
3672	4161
1839	4156
5463	4156
1857	4156
1984	107
1985	4154
3943	4172
5585	107
2941	4158
1533	4161
1811	4156
2528	107
3495	4161
1103	2236
1307	676
5262	4156
1815	4161
641	4173
5878	4159
689	30
19	0
1549	24
5879	4161
1052	2417
1053	2417
5880	4175
5881	4159
28	4161
909	4161
3048	1258
3348	1258
3251	4177
964	3148
2285	4009
2645	4178
3514	3148
5883	4182
5884	478
4853	710
3428	4185
3154	60
386	506
152	68
4430	299
206	4185
5887	3374
2736	1258
3162	710
5888	4189
4558	710
4556	710
2482	299
5744	1258
3490	3148
2617	710
3491	3148
5021	4182
4008	154
5793	79
553	4199
4811	3148
5890	4026
5891	0
2606	760
4051	760
1285	374
3830	3921
5893	374
88	2005
684	3921
3611	3862
1406	3921
5897	846
2619	760
1511	760
5898	4216
5899	4217
4791	4219
476	760
2632	760
5902	4216
427	4223
2783	4224
3063	4219
5903	4219
2635	760
3844	760
5904	2005
4311	4228
3534	4213
1500	4213
5905	151
5906	4231
5906	4232
2814	151
5042	409
5907	4234
3382	3073
4547	4236
5908	4232
2936	1114
1039	3793
875	4239
5909	1296
2405	846
4349	3793
1061	512
909	409
1179	4242
2059	151
993	3793
5336	137
4297	409
4680	1296
2579	3793
3254	4216
2588	409
5303	3223
1908	436
4984	4249
2499	4251
2032	445
5306	445
3925	3252
617	3252
5916	4257
5917	2874
883	1041
5919	2874
5838	4252
5898	586
4791	3252
1132	586
124	27
1737	4251
410	445
3896	3252
5291	30
3063	3252
3975	4252
5922	4268
5440	445
725	1041
5924	2464
295	1375
5926	445
1277	27
4416	586
308	445
5927	4251
1414	4272
2387	4279
3490	459
5929	718
4564	4
1404	380
4394	4
3498	459
4272	1132
3503	459
137	459
3506	459
4237	82
2774	4282
5936	380
3635	718
2578	33
3049	4289
2328	1131
3257	4
3641	1131
1269	1131
5937	45
1381	4289
1378	4289
297	4
5938	4291
4759	4292
3408	2918
4493	4294
3528	543
5939	543
5940	138
4919	543
5941	490
5942	4296
239	138
1698	4299
5944	97
2247	4292
1398	138
5945	124
1884	138
3574	4301
2040	44
2036	44
5946	218
620	4292
5948	490
1715	4305
2219	4299
528	4296
5555	4299
1008	97
2544	138
1450	97
3013	2918
1587	4308
4070	4092
5853	1092
5950	1086
2293	73
5796	478
5951	1092
5729	478
3899	296
2973	873
5952	4316
2792	478
1379	4320
346	873
4751	280
5954	4
5955	873
2807	560
5958	873
3570	4330
4432	296
682	1086
3095	1086
5961	28
2087	1086
2386	1086
4728	873
624	4330
3342	4330
5964	105
5965	560
1431	2557
21	1077
5967	4341
3691	4341
3277	4344
5969	4341
5626	4341
2735	333
4545	1844
3879	4350
927	4341
5971	4341
5748	4344
5249	4341
5838	4344
3619	4344
909	4341
5603	4344
712	333
3240	32
2222	1844
5973	4356
5695	333
1557	4358
3148	1844
3709	4344
5974	4341
4458	27
5975	4341
727	4361
5029	4341
5448	4156
2666	1844
3715	4344
2672	1844
1463	4341
860	4341
361	4361
3627	96
4086	261
2315	523
5978	3377
4174	4371
2870	243
1988	1047
5979	31
5403	4373
3842	261
4880	4373
1370	4375
338	261
1209	2954
267	1843
3536	243
5984	449
379	4134
1264	4371
5686	4379
4051	81
5407	3373
2931	0
4545	96
5315	2048
5908	243
4042	4373
4966	261
5985	4371
5503	4385
3334	2908
2811	2908
1842	2908
3086	4386
4783	2908
4705	2908
3087	2908
2029	2908
414	2908
3228	4389
1716	4393
1034	60
1895	2908
1688	2908
1480	2908
2544	677
1755	2908
1256	2908
1608	805
2439	2908
4607	2908
4483	117
3054	2908
4602	782
3177	14
4748	2908
139	27
5299	2908
5989	782
437	2908
440	3909
1657	2908
385	2908
392	2908
5990	4393
